RS_GCF_900128955.1,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Tissierellaceae;g__Tissierella;s__Tissierella,praeacuta
RS_GCF_004217225.1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Azospira;s__Azospira,suillum
RS_GCF_004343155.1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Marichromatium;s__Marichromatium,gracile
GB_GCA_001803635.1,d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__Thermodesulfovibrionales;f__UBA9935;g__GWB2-47-37;s__GWB2-47-37,sp001803635
GB_GCA_002376045.1,d__Bacteria;p__Firmicutes_A;c__Thermosediminibacteria;o__UBA3567;f__UBA3567;g__UBA3567;s__UBA3567,sp002376045
RS_GCF_900111765.1,d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__Myxococcus;s__Myxococcus,fulvus
GB_GCA_002333435.1,d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__OLB17;s__OLB17,sp002333435
GB_GCA_003507395.1,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-273;s__CAG-273,sp003507395
RS_GCF_001485475.2,d__Bacteria;p__Firmicutes_A;c__Thermosediminibacteria;o__Thermosediminibacterales;f__Tepidanaerobacteraceae;g__Tepidanaerobacter;s__Tepidanaerobacter,syntrophicus
RS_GCF_000016545.1,d__Bacteria;p__Firmicutes_A;c__Thermoanaerobacteria;o__Caldicellulosiruptorales;f__Caldicellulosiruptoraceae;g__Caldicellulosiruptor;s__Caldicellulosiruptor,saccharolyticus
GB_GCA_001817055.1,d__Bacteria;p__Patescibacteria;c__Andersenbacteria;o__UBA10190;f__UBA10190;g__HO2-45-11b;s__HO2-45-11b,sp001817055
GB_GCA_001775835.1,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__GWC2-36-17;f__M10-OD1-4;g__WO2-46-25;s__WO2-46-25,sp001775835
GB_GCA_003645885.1,d__Bacteria;p__Latescibacterota;c__Latescibacteria_A;o__B68-G9;f__B68-G9;g__B68-G9;s__B68-G9,sp003645885
RS_GCF_000585335.1,d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Cloacibacillus;s__Cloacibacillus,evryensis
GB_GCA_001567115.1,d__Bacteria;p__OLB16;c__OLB16;o__OLB16;f__OLB16;g__OLB16;s__OLB16,sp001567115
GB_GCA_001771365.1,d__Bacteria;p__Margulisbacteria;c__WOR-1;o__O2-12-FULL-45-9;f__O2-12-FULL-45-9;g__O2-12-FULL-45-9-A;s__O2-12-FULL-45-9-A,sp001771365
GB_GCA_001512545.1,d__Bacteria;p__Firmicutes_G;c__DTU065;o__DTU065;f__DTU065;g__DTU065;s__DTU065,sp001512545
GB_GCA_000999315.1,d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__UBA1369;f__UBA12470;g__UBA12470;s__UBA12470,sp000999315
RS_GCF_000154825.1,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Eubacteriales;f__Anaerofustaceae;g__Anaerofustis;s__Anaerofustis,stercorihominis
GB_GCA_001778095.1,d__Bacteria;p__Patescibacteria;c__ABY1;o__XYB2-FULL-38-15;f__XYB2-FULL-38-15;g__XYB2-FULL-38-15;s__XYB2-FULL-38-15,sp001778095
GB_GCA_005888315.1,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__13-2-20CM-68-14;s__13-2-20CM-68-14,sp005888315
RS_GCF_000237805.1,d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Dethiosulfovibrionaceae;g__Jonquetella;s__Jonquetella,anthropi
RS_GCF_000024985.1,d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Thermomicrobiales;f__Thermomicrobiaceae;g__Sphaerobacter;s__Sphaerobacter,thermophilus
GB_GCA_002787035.1,d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Peribacterales;f__Peribacteraceae;g__GWB1-54-5;s__GWB1-54-5,sp002787035
GB_GCA_003647715.1,d__Bacteria;p__RBG-13-66-14;c__B26-G2;o__B26-G2;f__B26-G2;g__B26-G2;s__B26-G2,sp003647715
RS_GCF_000195295.1,d__Bacteria;p__Desulfobacterota;c__Desulfobaccia;o__Desulfobaccales;f__Desulfobaccaceae;g__Desulfobacca;s__Desulfobacca,acetoxidans
RS_GCF_900106695.1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Albimonas;s__Albimonas,donghaensis
GB_GCA_004356825.1,d__Bacteria;p__KSB1;c__UBA2214;o__CR04bin15;f__CR04bin15;g__N075bin58;s__N075bin58,sp004356825
GB_GCA_001443005.1,d__Bacteria;p__Synergistota;c__GBS-1;o__GBS-1;f__GBS-1;g__GBS-1;s__GBS-1,sp001443005
GB_GCA_003166855.1,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Sulfotelmatobacter;s__Sulfotelmatobacter,sp003166855
GB_GCA_002432945.1,d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__79-D21;g__79-D21;s__79-D21,sp002432945
RS_GCF_001653195.1,d__Bacteria;p__Firmicutes;c__Bacilli;o__DSM-22653;f__DSM-22653;g__Hydrogenibacillus;s__Hydrogenibacillus,schlegelii
GB_GCA_900540805.1,d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__QALS01;s__QALS01,sp003150575
GB_GCA_001513185.1,d__Bacteria;p__Firmicutes_E;c__DTU015;o__D8A-2;f__D2;g__DTU015;s__DTU015,sp001513185
GB_GCA_002721815.1,d__Bacteria;p__Myxococcota;c__UBA727;o__UBA727;f__GCA-2721815;g__GCA-2721815;s__GCA-2721815,sp002721815
GB_GCA_005880695.1,d__Bacteria;p__Dormibacterota;c__Dormibacteria;o__Dormibacterales;f__Dormibacteraceae;g__VBGR01;s__VBGR01,sp005880695
RS_GCF_004361875.1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Halothiobacillales;f__Halothiobacillaceae;g__Halothiobacillus;s__Halothiobacillus,neapolitanus
RS_GCF_000024765.1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Halothiobacillales;f__Halothiobacillaceae;g__Halothiobacillus;s__Halothiobacillus,neapolitanus
RS_GCF_000025225.2,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Saccharofermentanales;f__Fastidiosipilaceae;g__Mageeibacillus;s__Mageeibacillus,indolicus
RS_GCF_001306175.1,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Ardenticatenales;f__Ardenticatenaceae;g__Ardenticatena;s__Ardenticatena,maritima
RS_GCF_900129645.1,d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Acetomicrobiaceae;g__Acetomicrobium;s__Acetomicrobium,flavidum
RS_GCF_003428165.1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Francisellales;f__Francisellaceae;g__Cysteiniphilum;s__Cysteiniphilum,litorale
GB_GCA_001829125.1,d__Bacteria;p__Spirochaetota;c__GWE2-31-10;o__GWE2-31-10;f__GWE2-31-10;g__GWC1-27-15;s__GWC1-27-15,sp001829125
GB_GCA_002897735.1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__21-64-14;f__21-64-14;g__BMS3Abin12;s__BMS3Abin12,sp002897735
GB_GCA_001303705.1,d__Bacteria;p__TA06;c__DG-26;o__SM1-40;f__SM1-40;g__SM1-40;s__SM1-40,sp001303705
GB_GCA_002433075.1,d__Bacteria;p__Latescibacterota;c__UBA2968;o__UBA2968;f__UBA2968;g__UBA6620;s__UBA6620,sp002433075
RS_GCF_000526435.1,d__Bacteria;p__Firmicutes_A;c__Mahellia_A;o__Caldicoprobacterales;f__Caldicoprobacteraceae;g__Caldicoprobacter;s__Caldicoprobacter,oshimai
RS_GCF_002201475.1,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__Acutalibacter,muris
RS_GCF_002924445.1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Minwuiales;f__Minwuiaceae;g__Minwuia;s__Minwuia,thermotolerans
GB_GCA_002708995.1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA7985;f__UBA7985;g__UBA7985;s__UBA7985,sp002708995
GB_GCA_002348365.1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA2966;f__UBA2966;g__UBA2966;s__UBA2966,sp002348365
RS_GCF_000517385.1,d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_B;f__DSM-18226;g__Mesobacillus;s__Mesobacillus,boroniphilus
RS_GCF_000017545.1,d__Bacteria;p__Thermotogota;c__Thermotogae;o__Thermotogales;f__Fervidobacteriaceae;g__Fervidobacterium;s__Fervidobacterium,nodosum
GB_GCA_002375895.1,d__Bacteria;p__Firmicutes_E;c__UBA3569;o__UBA3569;f__UBA3569;g__UBA3569;s__UBA3569,sp002375895
GB_GCA_001830835.1,d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__UBA5619;g__UBA5619;s__UBA5619,sp001830835
RS_GCF_000024065.1,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Cellulomonadaceae;g__Jonesia;s__Jonesia,denitrificans
GB_GCA_001778375.1,d__Bacteria;p__Firestonebacteria;c__D2-FULL-39-29;o__D2-FULL-39-29;f__D2-FULL-39-29;g__D2-FULL-39-29;s__D2-FULL-39-29,sp001778375
GB_GCA_003170475.1,d__Bacteria;p__Bacteroidota;c__UBA10030;o__UBA10030;f__UBA10030;g__Fen-1268;s__Fen-1268,sp003170475
GB_GCA_001799675.1,d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__UBA1565;f__UBA9628;g__GWA2-66-18;s__GWA2-66-18,sp001799675
RS_GCF_004103715.1,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__PP17-6a;g__PP17-6a;s__PP17-6a,sp900095615
RS_GCF_003350405.1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Gluconacetobacter;s__Gluconacetobacter,liquefaciens
GB_GCA_001508935.1,d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__54-24;g__54-24;s__54-24,sp001508935
RS_GCF_000010785.1,d__Bacteria;p__Aquificota;c__Aquificae;o__Aquificales;f__Aquificaceae;g__Hydrogenobacter;s__Hydrogenobacter,thermophilus
GB_GCA_002796345.1,d__Bacteria;p__UBA10199;c__UBA10199;o__2-02-FULL-44-16;f__2-02-FULL-44-16;g__1-14-0-20-42-23;s__1-14-0-20-42-23,sp002796345
GB_GCA_002400365.1,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__UBA4142;f__UBA4142;g__UBA4142;s__UBA4142,sp002400365
GB_GCA_001817215.1,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA6257;f__Brennerbacteraceae;g__UBA10122;s__UBA10122,sp001817215
RS_GCF_000020985.1,d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__Thermodesulfovibrionales;f__Thermodesulfovibrionaceae;g__Thermodesulfovibrio;s__Thermodesulfovibrio,yellowstonii
GB_GCA_002722645.1,d__Bacteria;p__Acidobacteriota;c__UBA890;o__UBA890;f__UBA890;g__UBA890;s__UBA890,sp002722645
GB_GCA_002347855.1,d__Bacteria;p__Marinisomatota;c__UBA2242;o__UBA2242;f__UBA2242;g__UBA2242;s__UBA2242,sp002347855
GB_GCA_003528115.1,d__Bacteria;p__Omnitrophota;c__Koll11;o__UBA10015;f__Kpj58rc;g__UBA10174;s__UBA10174,sp003528115
GB_GCA_002424305.1,d__Bacteria;p__Firmicutes_G;c__SHA-98;o__UBA4971;f__UBA4971;g__UBA4971;s__UBA4971,sp002424305
GB_GCA_002878315.1,d__Bacteria;p__Thermotogota;c__Thermotogae;o__Mesoaciditogales;f__Mesoaciditogaceae;g__Athalassotoga;s__Athalassotoga,sp002878315
RS_GCF_000243155.2,d__Bacteria;p__Firmicutes_B;c__Desulfitobacteriia;o__Desulfitobacteriales;f__Desulfitobacteriaceae;g__Desulfitobacterium;s__Desulfitobacterium,dehalogenans
RS_GCF_900070205.1,d__Bacteria;p__Bacteroidota;c__Kryptonia;o__Kryptoniales;f__Kryptoniaceae;g__Kryptonium;s__Kryptonium,mobile
GB_GCA_900543695.1,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UBA1212;f__UBA1255;g__UMGS1537;s__UMGS1537,sp900543695
GB_GCA_001873745.1,d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__UBA5619;g__UBA5619;s__UBA5619,sp001873745
RS_GCF_000757385.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium,aquatile
GB_GCA_002327305.1,d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA2201;f__UBA2201;g__UBA2201;s__UBA2201,sp002327305
GB_GCA_003559575.1,d__Bacteria;p__Myxococcota;c__UBA9042;o__PWKZ01;f__PWKZ01;g__PWKZ01;s__PWKZ01,sp003559575
GB_GCA_001872725.1,d__Bacteria;p__Proteobacteria;c__Zetaproteobacteria;o__CG1-02-64-396;f__CG1-02-64-396;g__CG1-02-64-396;s__CG1-02-64-396,sp001872725
RS_GCF_000281175.1,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Caldilineales;f__Caldilineaceae;g__Caldilinea;s__Caldilinea,aerophila
RS_GCF_000196275.1,d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__Deinococcus,geothermalis
GB_GCA_001805055.1,d__Bacteria;p__Nitrospirota;c__UBA9217;o__UBA9217;f__UBA9217;g__GWC2-57-13;s__GWC2-57-13,sp001805055
RS_GCF_000424685.1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__Methylococcus;s__Methylococcus,capsulatus
RS_GCF_000505665.1,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Thermosynechococcales;f__Thermosynechococcaceae;g__Thermosynechococcus;s__Thermosynechococcus,sp000505665
GB_GCA_000993275.1,d__Bacteria;p__Patescibacteria;c__CPR2;o__CPR2;f__CPR2;g__GWC2-39-10;s__GWC2-39-10,sp000993275
GB_GCA_001447805.1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Tenderiales;f__Tenderiaceae;g__Tenderia;s__Tenderia,electrophaga
GB_GCA_006218035.1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__VBWC01;f__VBWC01;g__VBWC01;s__VBWC01,sp006218035
RS_GCF_002277955.1,d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Thermoguttaceae;g__Thermogutta;s__Thermogutta,terrifontis
GB_GCA_000018565.1,d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Herpetosiphonaceae;g__Herpetosiphon;s__Herpetosiphon,aurantiacus
GB_GCA_001792215.1,d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__GWA2-44-7;f__UBA8517;g__WO2-39-10b;s__WO2-39-10b,sp001792215
RS_GCF_000687145.1,d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Thermoanaerobaculales;f__Thermoanaerobaculaceae;g__Thermoanaerobaculum;s__Thermoanaerobaculum,aquaticum
RS_GCF_001886815.1,d__Bacteria;p__Calditrichota;c__Calditrichia;o__Calditrichales;f__Calditrichaceae;g__Caldithrix;s__Caldithrix,abyssi
GB_GCA_001771275.1,d__Bacteria;p__Patescibacteria;c__Kazan-3B-28;o__Kazan-3B-28;f__UBA10110;g__2-01-FULL-49-10;s__2-01-FULL-49-10,sp001771275
GB_GCA_007133065.1,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Verruco-01;g__SLNJ01;s__SLNJ01,sp007133065
RS_GCF_004341885.1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Shinella;s__Shinella,granuli
GB_GCA_002937655.1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__TMED109;f__TMED109;g__TMED109;s__TMED109,sp002937655
GB_GCA_003104975.1,d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Methylomirabilales;f__Methylomirabilaceae;g__Methylomirabilis;s__Methylomirabilis,sp003104975
GB_GCA_002011495.1,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Dehalococcoidales;f__RBG-16-60-22;g__JdFR-56;s__JdFR-56,sp002011495
GB_GCA_002412545.1,d__Bacteria;p__Elusimicrobiota;c__UBA5214;o__UBA5214;f__UBA5214;g__UBA5214;s__UBA5214,sp002412545
RS_GCF_000424105.1,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira,multipara
RS_GCF_000233775.1,d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Thermovirgaceae;g__Thermovirga;s__Thermovirga,lienii
GB_GCA_000091165.1,d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Methylomirabilales;f__Methylomirabilaceae;g__Methylomirabilis;s__Methylomirabilis,oxyfera
RS_GCF_000820505.1,d__Bacteria;p__Desulfobacterota_F;c__Desulfuromonadia;o__Desulfuromonadales;f__Geoalkalibacteraceae;g__Geoalkalibacter;s__Geoalkalibacter,ferrihydriticus
GB_GCA_003159495.1,d__Bacteria;p__Goldbacteria;c__PGYV01;o__PGYV01;f__Palsa-1178;g__Bog-1181;s__Bog-1181,sp003159495
RS_GCF_000021565.1,d__Bacteria;p__Aquificota;c__Aquificae;o__Hydrogenothermales;f__Hydrogenothermaceae;g__Persephonella;s__Persephonella,marina
RS_GCF_000733415.1,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Elainellales;f__Elainellaceae;g__Elainella;s__Elainella,sp000733415
GB_GCA_001770175.1,d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia_A;o__UBA1018;f__UBA1018;g__XYD1-FULL-55-31;s__XYD1-FULL-55-31,sp001770175
GB_GCA_002343185.1,d__Bacteria;p__Bdellovibrionota_C;c__UBA2361;o__UBA2361;f__UBA2361;g__UBA2361;s__UBA2361,sp002343185
GB_GCA_001790955.1,d__Bacteria;p__Nitrospinota_A;c__UBA8248;o__UBA8248;f__UBA8248;g__2-12-FULL-69-37;s__2-12-FULL-69-37,sp001790955
GB_GCA_900543755.1,d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-552;g__UBA10677;s__UBA10677,sp900543755
RS_GCF_000022145.1,d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Anaeromyxobacteraceae;g__Anaeromyxobacter;s__Anaeromyxobacter,dehalogenans
GB_GCA_003527485.1,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae_B;g__UBA12037;s__UBA12037,sp003527485
RS_GCF_900102465.1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Thalassobaculales;f__Thalassobaculaceae;g__Thalassobaculum;s__Thalassobaculum,litoreum
GB_GCA_002720855.1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__MPNO01;f__UBA2964;g__GCA-2720855;s__GCA-2720855,sp002720855
RS_GCF_001399755.1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiohalorhabdales;f__Thiohalorhabdaceae;g__Thiohalorhabdus;s__Thiohalorhabdus,denitrificans
GB_GCA_001798185.1,d__Bacteria;p__UBA10199;c__UBA10199;o__2-02-FULL-44-16;f__2-02-FULL-44-16;g__2-02-FULL-44-16;s__2-02-FULL-44-16,sp001798185
RS_GCF_004341375.1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Rhodothalassiaceae;g__Rhodothalassium;s__Rhodothalassium,salexigens
GB_GCA_003846445.1,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Synechococcaceae;g__Synechococcus;s__Synechococcus,elongatus_A
GB_GCA_002691465.1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA11654;f__UBA11654;g__UBA11654;s__UBA11654,sp002691465
GB_GCA_001797255.1,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__UBA12420;g__UBA12420;s__UBA12420,sp001797255
GB_GCA_003562365.1,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__B4-G1;f__SLSP01;g__PWVB01;s__PWVB01,sp003562365
GB_GCA_003151115.1,d__Bacteria;p__Eremiobacterota;c__Eremiobacteria;o__Baltobacterales;f__Baltobacteraceae;g__Rubrimentiphilum;s__Rubrimentiphilum,sp003151115
GB_GCA_900546685.1,d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__QAND01;g__UMGS1975;s__UMGS1975,sp900546685
RS_GCF_000583135.1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HK1;f__HK1;g__HK1;s__HK1,sp000583135
GB_GCA_002787155.1,d__Bacteria;p__Omnitrophota;c__Omnitrophia;o__Omnitrophales;f__1-14-0-20-45-26;g__1-14-0-20-45-26;s__1-14-0-20-45-26,sp002787155
GB_GCA_002083825.1,d__Bacteria;p__Cyanobacteria;c__Sericytochromatia;o__S15B-MN24;f__UBA4093;g__UBA4093;s__UBA4093,sp002083825
GB_GCA_002292285.1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ga0077536;f__Ga0077536;g__UBA981;s__UBA981,sp002292285
GB_GCA_003503675.1,d__Bacteria;p__Cyanobacteria;c__Sericytochromatia;o__S15B-MN24;f__UBA8530;g__UBA8530;s__UBA8530,sp003503675
RS_GCF_002335525.1,d__Bacteria;p__Firmicutes;c__Alicyclobacillia;o__Tumebacillales;f__Effusibacillaceae;g__Effusibacillus;s__Effusibacillus,lacus
GB_GCA_002327985.1,d__Bacteria;p__Desulfobacterota;c__BSN033;o__BSN033;f__UBA1163;g__UBA1163;s__UBA1163,sp002327985
RS_GCF_000015025.1,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Acidothermales;f__Acidothermaceae;g__Acidothermus;s__Acidothermus,cellulolyticus
RS_GCF_003173055.1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Zavarziniales;f__Zavarziniaceae;g__Zavarzinia;s__Zavarzinia,compransoris
RS_GCF_006517175.1,d__Bacteria;p__Myxococcota;c__Bradymonadia;o__Bradymonadales;f__Bradymonadaceae;g__Persicimonas;s__Persicimonas,caeni
GB_GCA_002311635.1,d__Bacteria;p__Desulfobacterota;c__BSN033;o__BSN033;f__UBA1163;g__UBA1163;s__UBA1163,sp002311635
RS_GCF_000196815.1,d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira_A;s__Nitrospira_A,defluvii_A
GB_GCA_900545185.1,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales_A;f__UBA9506;g__UMGS755;s__UMGS755,sp900545185
RS_GCF_900167305.1,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Eubacteriales;f__Garciellaceae;g__Garciella;s__Garciella,nitratireducens
RS_GCF_900141635.1,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptoclostridium;s__Peptoclostridium,litorale
GB_GCA_002344825.1,d__Bacteria;p__Omnitrophota;c__Omnitrophia;o__Omnitrophales;f__UBA2337;g__UBA2337;s__UBA2337,sp002344825
GB_GCA_002441265.1,d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__UBA6807;g__UBA6807;s__UBA6807,sp002441265
GB_GCA_000447245.1,d__Bacteria;p__Zixibacteria;c__MSB-5A5;o__MSB-5A5;f__RBG-1;g__RBG-1;s__RBG-1,sp000447245
GB_GCA_001797365.1,d__Bacteria;p__UBA10199;c__UBA10199;o__UBA10199;f__UBA10199;g__UBA10199;s__UBA10199,sp001797365
GB_GCA_003554145.1,d__Bacteria;p__Firmicutes_F;c__Halanaerobiia;o__B1SED10-174;f__B1SED10-174;g__T1SED10-26;s__T1SED10-26,sp003554145
RS_GCF_003574355.1,d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Thermaceae;g__Meiothermus;s__Meiothermus,granaticius
GB_GCA_002898295.1,d__Bacteria;p__Bacteroidota;c__Kapabacteria;o__Kapabacteriales;f__NICIL-2;g__HRBIN21;s__HRBIN21,sp002898295
RS_GCF_006738645.1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__ATCC43930;f__Stellaceae;g__Stella;s__Stella,humosa
RS_GCF_000196175.1,d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__Bdellovibrio;s__Bdellovibrio,bacteriovorus
GB_GCA_002411015.1,d__Bacteria;p__Armatimonadota;c__UBA5377;o__UBA5377;f__UBA5352;g__UBA5352;s__UBA5352,sp002411015
GB_GCA_001898465.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__Ferruginibacter,sp001898465
GB_GCA_004356015.1,d__Bacteria;p__Acidobacteriota;c__Mor1;o__SMYD01;f__SMYD01;g__SMYD01;s__SMYD01,sp004356015
GB_GCA_000432155.1,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__CAG-274;g__CAG-274;s__CAG-274,sp000432155
GB_GCA_003388555.1,d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__QQVD01;g__QQVD01;s__QQVD01,sp003388555
GB_GCA_003168335.1,d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__UBA11740;s__UBA11740,sp003168335
GB_GCA_003226295.1,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__UBA2987;g__Moanabacter;s__Moanabacter,tarae
GB_GCA_000432275.1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAG-495;s__CAG-495,sp000432275
RS_GCF_900103425.1,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Allisonella;s__Allisonella,histaminiformans
GB_GCA_001784585.1,d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__2-02-FULL-35-15;f__2-02-FULL-35-15;g__2-02-FULL-35-15;s__2-02-FULL-35-15,sp001784585
GB_GCA_002103075.1,d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__UBA2883;s__UBA2883,sp002103075
GB_GCA_002329295.1,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Eubacteriales;f__UBA1433;g__UBA1433;s__UBA1433,sp002329295
GB_GCA_001819985.1,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__Spechtbacterales;f__H02-43-30;g__HO2-43-30;s__HO2-43-30,sp001819985
